website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,reviews_amount,weekend,rating_category
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"The Draper New York, Tapestry Collection by Hilton",8.4,2456,1455,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,2371,1025,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Michelangelo Hotel,8.5,3355,1461,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,8.0,2499,5583,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Arlo NoMad,8.2,2799,2306,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Belvedere Hotel,8.0,2343,5413,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Heritage Hotel New York City,7.2,1637,3388,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Iroquois New York Times Square,8.2,3167,2728,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,New York Marriott Marquis,8.2,4895,2792,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,CIVILIAN Hotel,8.6,1969,3582,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"Dream Downtown, by Hyatt",7.4,3563,1393,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Warwick New York,8.0,3440,6253,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Courtyard by Marriott New York World Trade Center Area,7.8,2285,2669,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Pod 39,8.1,1884,11088,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Courtyard by Marriott Times Square West,8.2,2492,2714,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,W New York - Times Square,7.7,3573,1406,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Arlo Midtown,8.7,2897,5645,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,DoubleTree by Hilton New York Times Square South,7.9,2585,6030,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Marmara Park Avenue,8.0,3654,391,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,New York Hilton Midtown,7.4,3496,1697,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Gregorian New York City,8.3,2542,443,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Courtyard New York Manhattan/Upper East Side,7.7,2713,755,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Courtyard by Marriott New York Manhattan/Central Park,8.2,3355,5604,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"The Beekman Tower, Trademark Collection by Wyndham",8.1,2871,1166,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Shoreham Hotel,7.3,1475,2319,1,7-8
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The James New York - NoMad,8.1,3380,1132,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"Marriott Vacation Club®, New York City ",8.7,3055,340,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Romer Hell's Kitchen,8.7,2799,1013,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Renaissance New York Chelsea Hotel,8.0,3569,857,1,8-9
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,HGU New York,7.6,2422,2038,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Pod 51,7.8,3114,10744,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Margaritaville Resort Times Square,8.7,8689,3006,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel Beacon,8.7,4444,2467,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,West Side YMCA,6.6,1528,13015,1,6-7
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Royalton New York,7.7,6718,2402,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"U Hotel Fifth Avenue, Empire State Building",7.9,3528,2957,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,M Social Hotel Times Square New York,8.4,6484,10528,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,citizenM New York Times Square,8.6,4741,3801,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,NH Collection New York Madison Avenue,8.3,13777,1969,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Wingate by Wyndham New York Midtown South/5th Ave,8.1,4125,2043,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"The New Yorker, A Wyndham Hotel",7.7,3886,14892,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,citizenM New York Bowery,8.7,5370,3052,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Belvedere Hotel,8.0,4066,5413,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Pod Times Square,8.1,3865,21885,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel Hayden New York,7.1,3814,2585,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Sheraton New York Times Square Hotel,7.0,5588,1577,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,LUMA Hotel - Times Square,9.0,7313,3829,1,9-10
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"The Jewel Hotel, New York",8.6,5196,2903,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hyatt Place New York City/Times Square,7.6,4904,21747,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Motto By Hilton New York City Times Square,8.1,4448,283,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,SpringHill Suites by Marriott New York Manhattan Chelsea,8.2,4904,8556,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Embassy Suites By Hilton New York Manhattan Times Square,7.8,5631,4491,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,City Club Hotel,7.2,4125,2102,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel Edison Times Square,7.4,4887,15184,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Shelburne Sonesta New York,7.9,4850,1660,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hilton Garden Inn New York Central Park South-Midtown West,7.2,5246,8277,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Moxy NYC Chelsea,8.3,5986,3367,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel Belleclaire Central Park,8.1,4258,4224,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Millennium Hotel Broadway Times Square,7.3,5214,7737,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Warwick New York,8.0,6765,6253,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"InterContinental New York Times Square, an IHG Hotel",8.1,7150,1757,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Executive Hotel Le Soleil New York,8.4,5765,3872,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"The Beekman Tower, Trademark Collection by Wyndham",8.1,5634,1166,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"The Cloud One New York-Downtown, by the Motel One Group",8.4,4262,4186,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"voco Times Square South New York, an IHG Hotel",7.9,4190,2855,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Moore,8.5,5292,1573,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Tempo By Hilton New York Times Square,8.6,6670,590,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hilton Garden Inn West 35th Street,8.3,4989,2947,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Ameritania at Times Square,7.9,4377,5664,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,MOXY NYC Times Square,8.1,5332,7799,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Leon Hotel LES,8.1,3405,2235,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,DoubleTree by Hilton New York Downtown,7.3,4379,3991,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hyatt Place NYC Chelsea,7.9,5846,15066,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The James New York - NoMad,8.1,6838,1132,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,NoMo SoHo,7.5,6433,1150,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,DoubleTree by Hilton New York Times Square South,7.9,4989,6030,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,INNSiDE by Meliá New York Nomad,8.5,6187,982,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Arlo Midtown,8.7,5759,5645,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Romer Hell's Kitchen,8.7,5313,1013,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,70 Park Avenue Hotel,8.3,5139,1790,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Virgin Hotels New York City,8.4,6804,917,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Crowne Plaza Times Square Manhattan, an IHG Hotel",7.8,5481,6364,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Dream Downtown, by Hyatt",7.4,6954,1393,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The FIDI Hotel,8.2,4441,976,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,HGU New York,7.6,4670,2038,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Trump International New York,8.9,13109,1186,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,New York Marriott Marquis,8.2,8874,2792,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Moxy NYC East Village,8.2,5973,1919,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Dream Midtown, by Hyatt",7.5,5411,1213,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,4977,7189,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Manhattan Club,8.1,7147,3462,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Roomza Times Square at Pestana CR7,8.9,5288,173,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,AC Hotel by Marriott New York Downtown,8.5,5973,1780,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hyatt House New York/Chelsea,8.2,5987,1319,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Allen Hotel,7.8,3985,1608,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Arthouse Hotel,7.9,6384,1785,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Holiday Inn Express New York City Chelsea, an IHG Hotel",7.8,4198,3887,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Lotte New York Palace,8.2,8505,491,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Motto by Hilton New York City Chelsea,8.6,5130,2522,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Citadines Connect Fifth Avenue New York,7.5,4380,3016,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel Indigo Lower East Side New York,7.4,6949,659,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Royalton Park Avenue,8.3,7663,1849,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Home2 Suites By Hilton New York Times Square,7.7,5056,565,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Heritage Hotel New York City,7.2,3481,3388,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Tuscany by LuxUrban,7.4,4253,2297,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Renaissance New York Chelsea Hotel,8.0,7373,857,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,8.2,5161,6774,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,DoubleTree by Hilton Hotel New York City - Chelsea,7.3,5148,2453,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Kimpton Hotel Eventi, an IHG Hotel",8.3,6730,578,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Iroquois New York Times Square,8.2,7497,2728,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Manhattan at Times Square,5.6,4542,7322,1,5-6
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hampton Inn Manhattan-35th St Empire State Bldg,8.2,5118,6171,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,CIVILIAN Hotel,8.6,4678,3582,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Fairfield Inn by Marriott New York Manhattan/Financial District,7.5,4318,3454,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.4,4844,4980,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,8.0,5075,5583,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Gansevoort Meatpacking,8.4,10621,970,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Gardens Sonesta ES Suites New York,8.2,6822,760,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Knickerbocker,8.4,9498,2101,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Nolitan Hotel SoHo - New York,8.0,6034,1371,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Hotel at Fifth Avenue,7.4,4236,3622,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Delta Hotels by Marriott New York Times Square,7.7,4733,2422,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,8.5,5679,1614,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hyatt Union Square New York,7.7,7532,276,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel Lucerne,8.5,5424,1733,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Pod 39,8.1,4674,11088,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Club Quarters Hotel Times Square, New York",7.9,5550,3291,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,8.2,6478,5270,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"The Time New York, part of JdV by Hyatt",7.5,5642,1801,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,UNTITLED 3 Freeman Alley,8.6,5090,252,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Hotel Shocard Broadway, Times Square",7.3,4024,2281,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Muse New York,8.4,6976,1987,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel on Rivington,7.1,5127,505,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Courtyard New York Manhattan/Upper East Side,7.7,6016,755,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hilton Garden Inn New York/Midtown Park Avenue,8.0,5922,1856,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Four Points by Sheraton New York Downtown,7.3,4861,2366,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,New York Hilton Midtown,7.4,8048,1697,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Aliz Hotel Times Square,8.0,5177,5389,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Millennium Downtown New York,7.4,6979,4916,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,7.9,5571,1234,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Arlo SoHo,8.0,6285,2106,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Club Quarters Hotel World Trade Center, New York",8.2,5293,4039,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hampton Inn Madison Square Garden,7.5,5032,1221,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Club Quarters Hotel Grand Central, New York",8.0,5766,4324,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Kimpton Hotel Theta, an IHG Hotel",8.5,7193,573,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hampton Inn Manhattan/Downtown- Financial District,7.5,4348,682,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,8.4,7493,419,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Aloft Harlem,7.7,5460,567,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",8.4,6465,774,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Refinery Hotel - New York,8.4,8536,527,1,8-9
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hotel 48LEX New York,7.6,7488,394,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,Hampton Inn by Hilton New York Times Square,7.7,5460,497,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,The Herald by LuxUrban,7.8,5302,6647,1,7-8
Booking,1,11 May 2024,12 May 2024,15 May 2024,1,3,OYO Times Square,6.8,4789,1791,1,6-7
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Pod 51,7.8,4735,10744,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Margaritaville Resort Times Square,8.7,12194,3006,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,West Side YMCA,6.6,2081,13015,1,6-7
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,NH Collection New York Madison Avenue,8.3,20066,1969,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Royalton New York,7.7,12003,2402,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hotel Beacon,8.7,6912,2467,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Pod Times Square,8.1,5084,21885,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,M Social Hotel Times Square New York,8.4,9916,10528,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,"U Hotel Fifth Avenue, Empire State Building",7.9,5536,2957,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,citizenM New York Times Square,8.6,7317,3801,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Wingate by Wyndham New York Midtown South/5th Ave,8.1,6549,2043,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Embassy Suites By Hilton New York Manhattan Times Square,7.8,8335,4491,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,LUMA Hotel - Times Square,9.0,10620,3829,1,9-10
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,DoubleTree by Hilton New York Times Square South,7.9,6660,6030,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Sheraton New York Times Square Hotel,7.0,8720,1577,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,"The New Yorker, A Wyndham Hotel",7.7,6273,14892,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hyatt Place New York City/Times Square,7.6,7480,21747,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hilton Garden Inn New York Central Park South-Midtown West,7.2,7749,8277,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,City Club Hotel,7.2,6238,2102,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Trump International New York,8.9,18595,1186,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Millennium Hotel Broadway Times Square,7.3,7825,7737,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hotel Belleclaire Central Park,8.1,6487,4224,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Virgin Hotels New York City,8.4,9255,917,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Moxy NYC Chelsea,8.3,9204,3367,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Warwick New York,8.0,9961,6253,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Executive Hotel Le Soleil New York,8.4,8998,3872,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Motto By Hilton New York City Times Square,8.1,6850,283,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Tempo By Hilton New York Times Square,8.6,9742,590,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Lotte New York Palace,8.2,11654,491,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hotel Edison Times Square,7.4,8130,15184,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,"Crowne Plaza Times Square Manhattan, an IHG Hotel",7.8,8207,6364,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,The Belvedere Hotel,8.0,6577,5413,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,"The Jewel Hotel, New York",8.6,9371,2903,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,The James New York - NoMad,8.1,9958,1132,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,citizenM New York Bowery,8.7,9054,3052,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,"InterContinental New York Times Square, an IHG Hotel",8.1,10560,1757,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,8.2,8181,5270,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,70 Park Avenue Hotel,8.3,7651,1790,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Ameritania at Times Square,7.9,7059,5664,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,DoubleTree by Hilton New York Downtown,7.3,6814,3991,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,New York Marriott Marquis,8.2,13313,2792,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hotel Indigo Lower East Side New York,7.4,10663,659,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Romer Hell's Kitchen,8.7,7951,1013,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,The Knickerbocker,8.4,13463,2101,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,MOXY NYC Times Square,8.1,8357,7799,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,NoMo SoHo,7.5,9882,1150,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,7467,7189,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hyatt Place NYC Chelsea,7.9,9320,15066,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hotel Hayden New York,7.1,6777,2585,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Pod 39,8.1,6309,11088,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Royalton Park Avenue,8.3,11544,1849,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,"Dream Midtown, by Hyatt",7.5,8057,1213,1,7-8
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,CIVILIAN Hotel,8.6,8216,3582,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Gansevoort Meatpacking,8.4,15674,970,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Moxy NYC East Village,8.2,9106,1919,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,The FIDI Hotel,8.2,7215,976,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Hotel Lucerne,8.5,8303,1733,1,8-9
Booking,1,11 May 2024,12 May 2024,16 May 2024,1,4,Tuscany by LuxUrban,7.4,6513,2297,1,7-8
